狀態,姓名,年度,出數,打席,打數,打點,得分,安打,一安,二安,三安,全壘打,被三振,盜壘,打擊率,上壘率,長打率,保送,故意四壞,觸身球
現役,林哲瑄,2018,106,441,388,59,57,108,74,21,3,10,66,18,0.278,0.342,0.425,31,2,10
現役,陳俊秀,2018,104,443,387,77,78,145,94,31,3,17,74,5,0.375,0.431,0.602,39,6,3
二軍,陳重羽,2018,102,300,274,32,32,87,79,7,1,0,61,14,0.318,0.36,0.35,16,1,4
現役,林書逸,2018,101,217,197,21,29,54,34,12,5,3,54,5,0.274,0.321,0.431,14,0,0
現役,胡金龍,2018,100,422,385,80,68,144,103,26,1,14,40,7,0.374,0.41,0.556,25,3,1
現役,張正偉,2018,99,399,350,31,54,103,81,19,1,2,54,12,0.294,0.374,0.371,41,0,5
現役,高國慶,2018,98,299,274,46,35,89,69,14,0,6,33,2,0.325,0.363,0.442,14,1,4
現役,朱育賢,2018,98,366,326,82,58,104,76,16,0,12,71,1,0.319,0.375,0.479,31,1,2
現役,陳鏞基,2018,96,347,306,54,46,93,70,11,0,12,95,8,0.304,0.37,0.458,32,2,2
現役,林立,2018,95,335,306,38,62,97,70,18,2,7,82,12,0.317,0.352,0.458,16,0,2
現役,林益全,2018,95,388,349,54,45,110,76,26,0,8,54,2,0.315,0.361,0.458,27,3,2
現役,吳桀睿,2018,94,400,357,55,66,120,91,21,0,8,43,12,0.336,0.394,0.462,31,1,5
現役,詹子賢,2018,93,356,331,50,42,93,57,24,3,9,64,2,0.281,0.318,0.453,18,0,2
現役,劉時豪,2018,90,266,232,17,29,62,51,11,0,0,29,0,0.267,0.35,0.315,26,0,4
現役,廖健富,2018,88,345,292,69,60,113,80,21,2,10,40,0,0.387,0.455,0.575,37,4,3
現役,林泓育,2018,87,299,271,49,43,93,64,22,1,6,45,0,0.343,0.391,0.498,15,4,7
現役,郭嚴文,2018,85,361,323,52,67,104,70,23,1,10,37,2,0.322,0.37,0.492,26,1,2
現役,郭永維,2018,81,272,253,34,34,87,75,10,2,0,34,2,0.344,0.367,0.399,10,0,0
現役,唐肇廷,2018,79,271,248,32,28,59,46,10,2,1,47,4,0.238,0.286,0.306,15,1,2
現役,黃鈞聲,2018,78,210,195,21,22,53,43,8,0,2,30,0,0.272,0.302,0.344,4,0,5
現役,林宥穎,2018,77,215,189,23,19,49,40,8,0,1,30,5,0.259,0.304,0.317,14,0,0
現役,于孟馗,2018,77,214,182,18,23,50,41,8,0,1,33,4,0.275,0.327,0.335,14,1,2
現役,潘彥廷,2018,75,176,154,25,26,49,39,4,3,3,36,6,0.318,0.39,0.442,17,2,1
現役,潘武雄,2018,75,294,259,49,42,75,49,14,2,10,43,4,0.29,0.357,0.475,28,2,1
現役,陳凱倫,2018,71,151,129,17,29,33,26,4,1,2,28,2,0.256,0.322,0.349,11,0,2
現役,蘇緯達,2018,68,153,140,16,11,31,23,3,0,5,41,1,0.221,0.288,0.35,11,0,2
現役,范國宸,2018,66,210,195,19,28,56,44,8,2,2,35,2,0.287,0.321,0.379,8,0,3
現役,王勝偉,2018,66,260,229,33,46,65,36,15,4,10,47,5,0.284,0.352,0.515,19,0,5
現役,李宗賢,2018,66,127,111,10,17,27,23,4,0,0,25,10,0.243,0.306,0.279,10,0,1
現役,羅國龍,2018,65,230,198,29,35,49,32,10,0,7,47,9,0.247,0.322,0.404,23,0,1
退役,陳江和,2018,65,83,75,7,7,19,17,2,0,0,11,0,0.253,0.3,0.28,4,0,1
現役,蘇智傑,2018,65,284,244,49,47,75,54,3,1,17,59,13,0.307,0.391,0.537,31,3,4
現役,鄧志偉,2018,64,202,174,37,29,50,28,12,0,10,51,0,0.287,0.376,0.529,25,0,1
現役,鄭鎧文,2018,63,194,171,33,22,39,23,6,0,10,71,5,0.228,0.309,0.439,8,1,12
現役,林承飛,2018,63,255,233,45,44,70,46,17,2,5,64,2,0.3,0.331,0.455,10,0,3
現役,高國輝,2018,62,243,198,38,24,50,29,12,0,9,52,3,0.253,0.379,0.449,40,0,2
現役,方克偉,2018,61,150,131,12,10,21,18,1,0,2,25,1,0.16,0.238,0.214,13,0,1
現役,詹智堯,2018,60,133,113,9,16,31,25,5,0,1,17,1,0.274,0.362,0.345,12,0,4
現役,林智平,2018,59,184,165,23,19,41,33,7,1,0,21,5,0.248,0.294,0.303,11,0,1
現役,林智勝,2018,58,177,158,24,22,42,23,15,0,4,32,0,0.266,0.318,0.437,11,4,2
現役,陳偉漢,2018,56,219,197,14,32,59,53,6,0,0,27,4,0.299,0.338,0.33,11,0,2
退役,高志綱,2018,56,116,103,13,15,30,26,4,0,0,11,2,0.291,0.353,0.33,9,0,2
現役,高國麟,2018,56,156,132,18,24,34,22,6,2,4,42,1,0.258,0.351,0.424,15,0,5
現役,黃恩賜,2018,54,136,123,11,16,27,21,5,1,0,36,5,0.22,0.276,0.276,10,0,0
現役,高孝儀,2018,53,152,134,19,20,34,26,6,0,2,16,4,0.254,0.297,0.343,6,0,3
現役,莊駿凱,2018,47,123,111,8,18,30,27,3,0,0,25,2,0.27,0.319,0.297,7,0,1
現役,申皓瑋,2018,45,152,139,18,27,40,28,7,1,4,43,1,0.288,0.344,0.439,11,1,1
現役,吳東融,2018,44,110,94,10,15,24,16,5,2,1,22,2,0.255,0.333,0.383,7,0,4
退役,朱元勤,2018,41,109,95,9,11,20,16,3,0,1,30,3,0.211,0.303,0.274,10,0,3
現役,陽耀勳,2018,40,138,127,14,18,33,25,5,0,3,27,1,0.26,0.319,0.37,11,0,0
退役,,2018,39,109,101,13,16,26,16,6,1,3,31,0,0.257,0.299,0.426,5,0,1
現役,余德龍,2018,39,76,69,10,9,17,14,3,0,0,11,0,0.246,0.274,0.29,2,0,1
現役,梁家榮,2018,39,112,99,11,10,28,24,3,0,1,20,0,0.283,0.336,0.343,8,0,0
現役,張志強,2018,36,111,100,8,12,24,22,2,0,0,25,1,0.24,0.287,0.26,7,0,0
現役,嚴宏鈞,2018,33,71,62,9,6,19,15,4,0,0,14,0,0.306,0.358,0.371,5,0,0
現役,王正棠,2018,32,142,122,16,28,43,34,6,3,0,18,2,0.352,0.412,0.451,12,0,1
現役,黃敬瑋,2018,32,77,63,11,16,18,10,4,2,2,23,1,0.286,0.384,0.508,10,0,0
現役,林祐樂,2018,26,62,57,9,8,11,7,3,1,0,16,1,0.193,0.203,0.281,0,0,1
現役,吳明鴻,2018,25,59,56,3,6,14,12,1,1,0,16,0,0.25,0.276,0.304,0,0,2
現役,岳東華,2018,24,62,55,1,5,8,8,0,0,0,16,1,0.145,0.2,0.145,1,0,3
退役,蔡友達,2018,24,76,70,5,6,19,12,7,0,0,22,1,0.271,0.264,0.371,0,0,0
退役,鍾承祐,2018,23,57,51,6,4,10,9,1,0,0,9,0,0.196,0.236,0.216,3,0,0
現役,許基宏,2018,23,62,47,4,7,9,4,4,0,1,19,0,0.191,0.387,0.34,12,0,3
現役,曾陶鎔,2018,22,40,36,5,6,6,3,2,0,1,13,0,0.167,0.225,0.306,2,0,1
現役,林明杰,2018,21,34,31,0,3,4,4,0,0,0,13,0,0.129,0.206,0.129,2,0,1
現役,楊家維,2018,20,39,33,6,4,7,5,1,0,1,16,0,0.212,0.333,0.333,5,0,1
現役,陳重廷,2018,19,26,23,1,5,3,3,0,0,0,8,1,0.13,0.16,0.13,0,1,1
退役,方昶詠,2018,18,50,41,2,2,4,3,1,0,0,17,0,0.098,0.178,0.122,3,0,1
二軍,林威廷,2018,18,31,30,0,4,7,6,1,0,0,4,1,0.233,0.258,0.267,1,0,0
現役,吳宗峻,2018,18,33,28,1,5,6,5,1,0,0,11,0,0.214,0.29,0.25,2,1,1
現役,石翔宇,2018,14,25,19,2,1,4,4,0,0,0,6,0,0.211,0.348,0.211,3,0,1
現役,陳家駒,2018,13,19,17,0,1,1,1,0,0,0,2,0,0.059,0.111,0.059,1,0,0
現役,郭峻偉,2018,12,36,29,2,2,7,7,0,0,0,1,0,0.241,0.343,0.241,4,0,1
現役,陳文杰,2018,10,29,27,2,3,5,5,0,0,0,8,1,0.185,0.214,0.185,1,0,0
退役,買嘉儀,2018,9,22,22,2,2,8,6,2,0,0,5,0,0.364,0.364,0.455,0,0,0
現役,張瑞麟,2018,9,17,16,2,3,5,4,0,0,1,4,0,0.312,0.353,0.5,1,0,0
現役,潘志芳,2018,8,21,20,0,2,4,3,0,1,0,7,1,0.2,0.238,0.3,1,0,0
現役,林旺衛,2018,8,10,9,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0
退役,張建銘,2018,8,16,13,0,0,1,1,0,0,0,6,0,0.077,0.25,0.077,1,0,2
現役,林瑋恩,2018,7,24,20,2,2,6,5,1,0,0,6,0,0.3,0.348,0.35,2,0,0
現役,成晉,2018,7,26,25,0,2,3,3,0,0,0,6,0,0.12,0.154,0.12,1,0,0
退役,黃浩然,2018,6,13,11,0,0,1,1,0,0,0,5,0,0.091,0.167,0.091,1,0,0
退役,劉芙豪,2018,6,14,12,1,1,1,1,0,0,0,4,0,0.083,0.214,0.083,2,0,0
現役,江亮緯,2018,5,15,14,2,4,4,2,0,1,1,6,0,0.286,0.286,0.643,0,0,0
現役,吳國豪,2018,5,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
現役,黃稚峰,2018,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
現役,陳晨威,2018,5,11,11,0,0,1,1,0,0,0,3,0,0.091,0.091,0.091,0,0,0
退役,林政億,2018,4,6,6,0,0,1,1,0,0,0,1,0,0.167,0.167,0.167,0,0,0
現役,張偉聖,2018,4,10,10,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
二軍,楊岱均,2018,3,5,4,0,1,0,0,0,0,0,1,0,0,0.2,0,1,0,0
現役,許禹壕,2018,3,5,5,3,1,2,1,0,0,1,2,0,0.4,0.4,1,0,0,0
現役,葉竹軒,2018,3,4,4,0,1,1,1,0,0,0,2,0,0.25,0.25,0.25,0,0,0
現役,馮健庭,2018,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
現役,張閔勛,2018,2,7,7,0,1,1,1,0,0,0,1,0,0.143,0.143,0.143,0,0,0
退役,張竣凱,2018,2,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
現役,林志洋,2018,2,5,5,1,2,2,2,0,0,0,0,0,0.4,0.4,0.4,0,0,0
現役,林知譽,2018,2,5,4,3,1,1,0,0,0,1,2,0,0.25,0.4,1,1,0,0
退役,,2018,2,3,3,0,0,1,1,0,0,0,0,0,0.333,0.333,0.333,0,0,0
現役,薛种帷,2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
現役,蔡奕玄,2018,1,3,2,0,1,0,0,0,0,0,1,0,0,0.333,0,0,0,1
現役,陳琥,2018,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
現役,蘇智傑,2019,120,508,444,83,77,125,66,30,2,27,103,21,0.282,0.361,0.541,48,7,8
現役,朱育賢,2019,118,507,458,105,93,159,102,26,1,30,105,0,0.347,0.394,0.605,38,3,1
現役,林益全,2019,117,484,431,108,71,140,87,26,0,27,58,1,0.325,0.373,0.573,37,7,1
現役,王威晨,2019,115,491,451,45,64,143,123,17,2,1,52,27,0.317,0.349,0.37,26,1,0
現役,郭嚴文,2019,114,479,426,94,59,138,95,26,0,17,65,0,0.324,0.368,0.505,32,1,3
現役,藍寅倫,2019,113,493,443,65,73,141,105,25,1,10,59,7,0.318,0.364,0.447,21,4,13
現役,林泓育,2019,112,494,434,95,106,152,102,24,0,26,70,0,0.35,0.416,0.585,27,4,25
現役,林哲瑄,2019,112,452,414,48,66,130,90,25,6,9,58,15,0.314,0.363,0.469,25,2,8
現役,詹子賢,2019,111,391,348,75,74,122,74,22,0,26,55,6,0.351,0.402,0.638,28,4,5
現役,陳子豪,2019,111,420,369,78,71,110,75,16,0,19,71,4,0.298,0.36,0.496,35,5,4
現役,李宗賢,2019,110,346,321,28,34,84,72,10,1,1,56,18,0.262,0.299,0.308,16,0,2
現役,王勝偉,2019,109,371,330,41,47,84,51,19,3,11,72,8,0.255,0.314,0.43,20,0,9
現役,張志豪,2019,109,369,327,74,63,84,48,8,2,26,97,10,0.257,0.33,0.532,32,2,5
現役,林智勝,2019,108,431,378,78,67,110,70,13,1,26,107,2,0.291,0.359,0.537,31,3,11
現役,王正棠,2019,107,413,374,46,51,104,69,29,4,2,59,12,0.278,0.323,0.393,24,1,2
現役,胡金龍,2019,107,464,427,60,69,146,112,21,0,13,47,6,0.342,0.374,0.482,23,7,1
現役,林立,2019,103,445,388,81,97,151,98,29,4,20,72,9,0.389,0.438,0.639,33,2,5
現役,陳俊秀,2019,103,435,381,89,87,145,100,21,2,22,59,2,0.381,0.449,0.619,46,4,2
現役,高國慶,2019,100,271,242,27,28,65,51,9,0,5,38,0,0.269,0.332,0.368,16,3,8
現役,黃鈞聲,2019,98,271,245,20,23,65,51,12,0,2,46,1,0.265,0.32,0.339,16,0,4
